Date,URL,Hit Sentence,Source,Influencer,Country,Language,Reach,Sentiment,State,label,day,hour
2023-09-12 14:48:00,http://twitter.com/RooBanSr28/statuses/1701525807502688314,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@RooBanSr28,India,English,1235.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:47:00,http://twitter.com/sudhahardhanas1/statuses/1701525453486592438,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@sudhahardhanas1,India,English,84.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:46:00,http://twitter.com/Ravi_Suriya7/statuses/1701525145066811619,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Ravi_Suriya7,India,English,412.0,Neutral,Karnataka,tata,12,14
2023-09-12 14:46:00,http://twitter.com/madan88677/statuses/1701525117984178303,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@madan88677,India,English,218.0,Neutral,Karnataka,tata,12,14
2023-09-12 14:42:00,http://twitter.com/pratik_8484/statuses/1701524162815090689,@TataMotors 3rd Grade service I have received from Sudarshan Tata motors My Vehicle has been picked @ 23rd of august Still in service center no proper reply from them nor evn server guy or @TATAAIGIndia person pathetic service NEVER EVER BUY TATA CARS @RNTata2000 @TataCompanies https://t.co/8ND7YmFOac,Twitter,@pratik_8484,India,English,3.0,Negative,Maharashtra,tata,12,14
2023-09-12 14:40:00,http://twitter.com/ANANDKRISH555/statuses/1701523761126879390,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@ANANDKRISH555,India,English,895.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:39:00,http://twitter.com/EshuwarRam/statuses/1701523317218554030,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@EshuwarRam,India,English,21.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:36:00,http://twitter.com/K4RTHI_MANO/statuses/1701522740065497351,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@K4RTHI_MANO,India,English,203.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:36:00,http://twitter.com/sairam1292/statuses/1701522726522138793,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@sairam1292,India,English,1355.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:35:00,http://twitter.com/2k_santosh/statuses/1701522317405458900,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@2k_santosh,India,English,19.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:33:00,http://twitter.com/nisanth_08/statuses/1701521950944919738,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@nisanth_08,India,English,373.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:31:00,http://twitter.com/Rajakarthik22/statuses/1701521355076960302,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Rajakarthik22,India,English,791.0,Neutral,Puducherry,tata,12,14
2023-09-12 14:31:00,http://twitter.com/RahulRa90980031/statuses/1701521335200141485,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@RahulRa90980031,India,English,526.0,Neutral,Karnataka,tata,12,14
2023-09-12 14:31:00,http://twitter.com/Assan85875717/statuses/1701521291122237532,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Assan85875717,India,English,276.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:29:00,http://twitter.com/BJP4Pune10fail/statuses/1701520801265283515,@kalkur_vivek @BJP4PuneFreeBus @briandsouza_ @yours_darsh @sudhirmehtapune @nitin_gadkari @MORTHIndia Looks like #NitinGadkari gets a ca #kickback from Maruti Hyundai BMW Volvo .. Encouraging private cars cars @AshwiniVaishnaw,Twitter,@BJP4Pune10fail,India,English,247.0,Neutral,Maharashtra,hyundai,12,14
2023-09-12 14:28:00,http://twitter.com/ranjith9003471/statuses/1701520729085272376,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@ranjith9003471,India,English,76.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:28:00,http://twitter.com/vj_charan303/statuses/1701520571891376172,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@vj_charan303,India,English,4736.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:28:00,http://twitter.com/Pravinshaw07/statuses/1701520564849102938,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Pravinshaw07,India,English,50.0,Neutral,Karnataka,tata,12,14
2023-09-12 14:26:00,http://twitter.com/PriyaJD_/statuses/1701520226045595712,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@PriyaJD_,India,English,514.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:25:00,http://twitter.com/pratik_8484/statuses/1701519904162320850,@TataMotors 3rd Grade service I have received from Sudarshan Tata motors My Vehicle has been picked @ 23rd of august Still in service center no proper reply from them nor evn server guy or @TATAAIGIndia person pathetic service NEVER EVER BUY TATA CARS @RNTata2000 @TataCompanies https://t.co/10Hfyf3XK0,Twitter,@pratik_8484,India,English,3.0,Negative,Maharashtra,tata,12,14
2023-09-12 14:25:00,http://twitter.com/gopi1361719/statuses/1701519856011735301,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@gopi1361719,India,English,103.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:24:00,http://twitter.com/amuthan3040/statuses/1701519578139160671,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@amuthan3040,India,English,487.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:24:00,http://twitter.com/AravindhSharp/statuses/1701519533805326631,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@AravindhSharp,India,English,262.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:23:00,http://twitter.com/offl_lokesh/statuses/1701519467950600517,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@offl_lokesh,India,English,736.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:21:00,http://twitter.com/Arunpk21/statuses/1701518976646549755,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Arunpk21,India,English,86.0,Neutral,Karnataka,tata,12,14
2023-09-12 14:21:00,http://twitter.com/Banu23334896/statuses/1701518931100631495,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Banu23334896,India,English,2137.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:21:00,http://twitter.com/john_praveen16/statuses/1701518828566716593,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@john_praveen16,India,English,457.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:20:00,http://twitter.com/Mohamed99542233/statuses/1701518760908304391,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Mohamed99542233,India,English,180.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:20:00,http://twitter.com/jujukasi007/statuses/1701518656944185506,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@jujukasi007,India,English,2497.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:20:00,http://twitter.com/Dhilip1022/statuses/1701518590019821983,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@Dhilip1022,India,English,92.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:19:00,https://twitter.com/mageshp641/statuses/1701518452757041511,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan X-Trail - 2000 - Present * Audi A8 * Premier 118 NE * Mini Cooper S * Maruti Suzuki Celerio @SanjeeveVenkat Revealed in Recent Interview If Missed Any Comment Below #Leo 🧊🔥",Twitter,@mageshp641,India,English,43.0,Neutral,Karnataka,tata,12,14
2023-09-12 14:19:00,http://twitter.com/sakthi2306/statuses/1701518259168874742,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@sakthi2306,India,English,48.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:18:00,http://twitter.com/sarath_2277/statuses/1701518239321530500,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@sarath_2277,India,English,451.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:17:00,http://twitter.com/UdayVijayism/statuses/1701517953282474291,"RT @AVinthehousee: #ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@UdayVijayism,India,English,144.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:15:00,http://twitter.com/AVinthehousee/statuses/1701517356722422029,"#ThalapathyVijay is a Car Enthusiast , Here Why 👇 ---------- List Of Cars @actorvijay Bought 🏎️🚓--- * Tata Estate 1992 - 2000 Model * Toyota Sera 1990 - 1996 Model * Toyota Innova Crysta - Present * Rolls-Royce Ghost Phantom - Present * BMW X6 - 2008–present Model * Nissan… https://t.co/FApr2EpBkD",Twitter,@AVinthehousee,India,English,10958.0,Neutral,Tamil Nadu,tata,12,14
2023-09-12 14:02:00,https://twitter.com/VRM_Motors/statuses/1701514049479922033,Bring Home Lord #Ganesh in Style with the New Tata #Nexon. Visit us - https://t.co/RiZhb4aJNp Call us on - 7567456456 #NexLevel #Safety #SafestCars #TataMotorsPassengerVehicles #TATA #Cars #TataCars #TataNexon2023 #NewNexon #Nexon2023 #TataMotors #VenkataramanaTataMotors #SUV https://t.co/XOOqUBUfKV,Twitter,@vrm_motors,India,English,27.0,Neutral,Telangana,tata,12,14
2023-09-12 13:38:00,http://twitter.com/anotherdeep/statuses/1701508154524356830,"RT @anotherdeep: @MirrorNow @thekiranbedi @TamannaInamdar #OldCarNotBekaar: @RNTata2000 @anandmahindra: ➡️Sturdy indigenous awe-inspiring Tata & Mahindra diesel cars: ➡️We put 7-17lakhs hardearned 💵& after 10yrs, they go under car crusher? ➡️Is the engg & build so poor to last only 10yrs? Then reduce prices! @narang_nakul @NikunjGargN https://t.co/qsyl72wtp1",Twitter,@anotherdeep,India,English,291.0,Positive,Gujarat,tata,12,13
2023-09-12 13:15:00,http://twitter.com/Deivanai_3333/statuses/1701502297635995672,RT @tamilness: I was talking to a Korean acquaintance and introducing Chennai as place where Hyundai cars are made and its SaaS capital of India when he was thinking of hiring contractors from New Delhi instead of expensive Bengaluru people... - we need more PR for Chennai s/w prowess,Twitter,@Deivanai_3333,India,English,2806.0,Neutral,Tamil Nadu,hyundai,12,13
2023-09-12 13:04:00,http://twitter.com/prabal1210/statuses/1701499517500055943,@TataMotors_Cars @RNTata2000 @TataMotors @TataMotors_Cars @TataCompanies don't buy tata cars after sales is so disappointing & so pathetic m car is with tata since one month and they are giving no solution to it did a scam to while renewing warranty for ttaa harrier,Twitter,@prabal1210,India,English,26.0,Negative,Delhi,tata,12,13
2023-09-12 12:50:00,http://twitter.com/santheepnair/statuses/1701496111838720134,@CNBCTV18Live @nsitharaman @nitin_gadkari @siamindia @ShereenBhan @Parikshitl @nitin_gadkari only hyundai promoting diesel cars call them and tell them to stop issue resolved as usual ur simply complicating issues https://t.co/4XCs4SbeL3,Twitter,@santheepnair,India,English,1421.0,Neutral,Tamil Nadu,hyundai,12,12
2023-09-12 12:42:00,http://twitter.com/finologyticker/statuses/1701493853922992527,"• Maruti discontinued Diesel Cars in 2019. • Tata Motors has a presence of Diesel cars in Mid Size SUV segment, but it is leading in the EV segment. • Mahindra, Hyundai, etc. may be impacted more. #petrol #Diesel",Twitter,@finologyticker,India,English,111011.0,Neutral,Chhattisgarh,tata_hyundai,12,12
